Height;Volume
1728;22194,1185136964
1731;22237,8525849548
1733;22271,9437074026
1738;22337,1181881941
1739;22354,0833786319
1742;22398,6721419707
1743;22414,1230814417
1744;22424,1230814417
1745;22447,5800615514
1747;22526,818905205
1750;22520,1084263107
1751;22526,818905205
1759;22636,0379268965
1761;22672,5404828112
1763;22693,9052079223
1765;22726,1009826357
1771;22799,9983947037
1778;22906,3593523944
1779;22915,3497306554
1780;22925,3497306554
1781;22946,8443682131
1782;23628,4438046424
1783;22968,7350272508
1785;22995,8857175436
1792;23114,973061476
1793;23114,973061476
1794;23124,973061476
1796;23150,029962853
1801;23347,769432551
1802;23227,0943454293
1804;23340,8847529315
1811;23347,769432551
1812;23367,769432551
1813;23372,9425388665
1815;23426,5591914876
1820;23476,1286976532
1823;23524,7772926994
1824;23534,7772926994
1826;23561,6006306477
1827;23581,6006306477
1828;23591,6006306477
1830;23614,4719565818
1831;23634,4507117058
1832;23700,6423658152
1834;23674,3034705696
1835;23684,3034705696
1836;23723,4767030345
1837;23710,6423658152
1838;23720,6423658152
1843;23801,5733306378
1845;23811,5733306378
1847;23839,8114880052
1850;23879,0121667117
1853;23974,686187309
1855;23957,392113771
1857;23974,686187309
1862;24051,3302405263
1863;24061,3302405263
1864;24150,0916672369
1865;24095,8772691827
1872;24194,3463468421
1873;24197,1913183425
1875;24229,2352892926
1876;24239,2352892926
1877;24252,9583117085
1883;24354,3063769165
1891;24498,4499906799
1893;24461,3086952394
1894;24471,3086952394
1897;24520,3611896591
1898;25197,1524202375
1904;24606,4379288806
1905;24623,3240057763
1907;24652,5039905925
1912;24711,6895213048
1914;24752,5528958048
1916;24775,9408701798
1917;24785,9408701798
1918;24795,9408701798
1922;24854,5740820092
1924;24878,391068491
1927;24909,4501039808
1930;24957,7064180127
1932;24979,3271103176
1936;25035,9330086676
1937;25061,1321742717
1938;25061,1321742717
1941;25097,7334622449
1944;25134,4998209891
1945;25144,4998209891
1950;25210,0360085253
1951;25214,6625501312
1954;25303,2476460351
1958;25307,4732225584
1960;25332,9992564002
1964;25385,2245086448
1969;25448,795009613
1971;25463,5011083221
1972;25483,5011083221
1973;25498,0491984828
1980;25578,216303981
1982;25605,8084697049
1983;25615,8084697049
1986;25653,2710780606
1992;25728,7227005867
1994;25754,3203877365
1998;25806,6658319639
2002;25857,0307390192
2005;25900,0456292347
2006;25910,0456292347
2007;25920,0456292347
2010;25964,4641276723
2018;26045,5831923146
2019;26136,9187071015
2024;26127,8464281679
2027;26236,2066614657
2029;26187,2279903366
2031;26207,2279903366
2032;26259,6177589074
2033;26236,2066614657
2035;26259,6177589074
2037;26279,6177589074
2039;26302,7212833591
2040;26313,8454428305
2041;26334,4981074448
2044;26436,9471373676
2049;26479,6093449956
2050;26436,9471373676
2053;26475,5457230091
2063;26589,5901388586
2066;26623,3396250068
2070;26669,8646013423
2071;26682,6802311735
2072;26692,6802311735
2073;26702,7229958344
2078;26764,0759124155
2082;26806,0289208297
2083;26816,0289208297
2084;26826,0289208297
2085;26836,0289208297
2090;26896,6834228903
2097;26972,6119368467
2100;27002,3805047221
2101;27012,3805047221
2102;27022,3805047221
2112;27128,8525806986
2116;27170,8644701811
2129;27360,2705449355
2136;27370,2705449355
2137;27380,2705449355
2138;27390,2705449355
2141;27430,5434568039
2142;27430,5434568039
2148;27490,0841500476
2154;27546,0619248664
2160;27612,1763149292
2171;27721,0848473412
2173;27731,0848473412
2182;27883,1276861848
2191;27893,1276861848
2192;27903,1276861848
2197;27950,7171852549
2200;27970,7171852549
2201;27983,4755413772
2203;28000,261976342
2211;28071,6215803726
2213;28087,4894877154
2219;28202,5545276056
2227;28202,5545276056
2229;28212,5545276056
2234;28282,3136720864
2237;28282,3136720864
